"Branch ID";"Buyer";"PO Num";"Verbal PO";"Supplier Code";"Supplier Name";"Type";"PO Type";"Reference";"CREATED-DATE";"PO Status";"Ext. Cost"
"10NJ";"wrallo";"11268";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"09/25/2024";"Closed";"880.00"
"10NJ";"wrallo";"11271";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"09/26/2024";"Closed";"344.96"
"10NJ";"wrallo";"11277";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/26/2024";"Closed";"197.20"
"10NJ";"wrallo";"11284";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"09/26/2024";"Closed";"720.00"
"10NJ";"wrallo";"11306";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/27/2024";"Closed";"129.82"
"10NJ";"wrallo";"11316";"";"HINCH";"HINCHMAN ARCHITECTURAL MILL";"PO";"NONSTOCK";"";"09/27/2024";"Closed";"180.00"
"10NJ";"wrallo";"11320";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"09/27/2024";"Closed";"218.88"
"10NJ";"wrallo";"11363";"";"HINCH";"HINCHMAN ARCHITECTURAL MILL";"PO";"NONSTOCK";"";"10/01/2024";"Closed";"140.00"
"10NJ";"wrallo";"11372";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"10/01/2024";"Closed";"906.93"
"10NJ";"wrallo";"11373";"";"HINCH";"HINCHMAN ARCHITECTURAL MILL";"PO";"NONSTOCK";"";"10/01/2024";"Closed";"1,275.00"
"10NJ";"wrallo";"11390";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"10/02/2024";"Closed";"53.72"
"10NJ";"wrallo";"11392";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"DIRECT";"";"10/02/2024";"Closed";"500.00"
"10NJ";"wrallo";"11402";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"10/02/2024";"Canceled";"0.00"
"10NJ";"wrallo";"11406";"";"HINCH";"HINCHMAN ARCHITECTURAL MILL";"PO";"NONSTOCK";"";"10/02/2024";"Closed";"198.00"
"10NJ";"wrallo";"11407";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"10/02/2024";"Closed";"1,140.00"
"10NJ";"wrallo";"11420";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"10/03/2024";"Closed";"679.68"
"10NJ";"wrallo";"11433";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"10/03/2024";"Closed";"1,500.04"
"10NJ";"wrallo";"11435";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"10/03/2024";"Closed";"494.90"
"10NJ";"wrallo";"11444";"";"HINCH";"HINCHMAN ARCHITECTURAL MILL";"PO";"NONSTOCK";"";"10/04/2024";"Closed";"7,171.00"
"10NJ";"wrallo";"11454";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"10/04/2024";"Closed";"80.00"
"10NJ";"wrallo";"11466";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"10/07/2024";"Closed";"47.74"
"10NJ";"wrallo";"11467";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"10/07/2024";"Closed";"23.66"
"10NJ";"wrallo";"11473";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"10/07/2024";"Closed";"681.36"
"10NJ";"wrallo";"11479";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"DIRECT";"";"10/07/2024";"Closed";"1,323.00"
"10NJ";"wrallo";"11496";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"10/07/2024";"Closed";"6,600.00"
"10NJ";"wrallo";"11505";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"10/07/2024";"Closed";"187.04"
"10NJ";"wrallo";"11509";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"10/07/2024";"Closed";"16.17"
"10NJ";"wrallo";"11510";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"10/07/2024";"Closed";"32.34"
"10NJ";"wrallo";"11512";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"10/07/2024";"Closed";"32.34"
"10NJ";"wrallo";"11513";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"10/07/2024";"Closed";"16.17"
"10NJ";"wrallo";"11524";"";"PVM";"POWELL VALLEY MILLWORK";"PO";"NONSTOCK";"";"10/08/2024";"Closed";"2,520.00"
"10NJ";"wrallo";"11539";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"10/08/2024";"Canceled";"309.60"
"10NJ";"wrallo";"11559";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"10/09/2024";"Closed";"584.43"
"10NJ";"wrallo";"11578";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"10/09/2024";"Closed";"820.83"
"10NJ";"wrallo";"11580";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"10/09/2024";"Closed";"309.75"
"10NJ";"wrallo";"11585";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"10/09/2024";"Closed";"110.39"
"10NJ";"wrallo";"11595";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"10/10/2024";"Closed";"1,074.00"
"10NJ";"wrallo";"11601";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"10/10/2024";"Closed";"332.80"
"10NJ";"wrallo";"11603";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"10/10/2024";"Closed";"123.24"
"10NJ";"wrallo";"11606";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"10/10/2024";"Closed";"43.02"
"10NJ";"wrallo";"11637";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"10/11/2024";"Closed";"35.02"
"10NJ";"wrallo";"11641";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"10/11/2024";"Closed";"400.00"
"10NJ";"wrallo";"11654";"";"PRIME";"PRIMELINE / ARAUCO NA INC";"PO";"NONSTOCK";"";"10/14/2024";"Open";"12,603.40"
"10NJ";"wrallo";"11671";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"10/14/2024";"Closed";"33.33"
"10NJ";"wrallo";"11672";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"10/14/2024";"Closed";"105.20"
"10NJ";"wrallo";"11703";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"10/15/2024";"Closed";"65.45"
"10NJ";"wrallo";"11704";"";"ALANM";"ALAN MCILVAIN";"PO";"NONSTOCK";"";"10/15/2024";"Closed";"3,510.90"
"10NJ";"wrallo";"11706";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"10/15/2024";"Canceled";"0.00"
"10NJ";"wrallo";"11707";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"10/15/2024";"Closed";"78.06"
"10NJ";"wrallo";"11712";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"10/15/2024";"Closed";"41.08"
"10NJ";"wrallo";"11733";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"LESKO/ CHESTNUT";"10/15/2024";"Closed";"189.78"
"10NJ";"wrallo";"11739";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"10/16/2024";"Closed";"1,145.00"
"10NJ";"wrallo";"11742";"";"LEN";"LENOBLE LUMBER CO., INC.";"PO";"NONSTOCK";"";"10/16/2024";"Closed";"379.20"
"10NJ";"wrallo";"11750";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"10/16/2024";"Closed";"94.00"
"10NJ";"wrallo";"11754";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"10/16/2024";"Closed";"73.30"
"10NJ";"wrallo";"11757";"";"HINCH";"HINCHMAN ARCHITECTURAL MILL";"PO";"NONSTOCK";"";"10/16/2024";"Closed";"340.00"
"10NJ";"wrallo";"11758";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"10/16/2024";"Closed";"57.62"
"10NJ";"wrallo";"11761";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"10/16/2024";"Open";"0.00"
"10NJ";"wrallo";"11762";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"10/16/2024";"Closed";"378.00"
"10NJ";"wrallo";"11763";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"10/16/2024";"Closed";"240.00"
"10NJ";"wrallo";"11764";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"10/16/2024";"Closed";"414.00"
"10NJ";"wrallo";"11767";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"10/16/2024";"Closed";"14.58"
"10NJ";"wrallo";"11768";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"10/16/2024";"Closed";"643.50"
"10NJ";"wrallo";"11769";"";"HINCH";"HINCHMAN ARCHITECTURAL MILL";"PO";"NONSTOCK";"";"10/16/2024";"Closed";"475.00"
"10NJ";"wrallo";"11774";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"10/16/2024";"Closed";"5.60"
"10NJ";"wrallo";"12234";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"11/04/2024";"Closed";"630.53"
"10NJ";"wrallo";"12255";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"11/04/2024";"Open";"41.66"
"10NJ";"wrallo";"12277";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"11/05/2024";"Open";"570.00"
"10NJ";"wrallo";"12289";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"11/05/2024";"Open";"645.00"
"10NJ";"wrallo";"12295";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"11/05/2024";"Open";"83.45"
"10NJ";"wrallo";"12297";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"11/05/2024";"Open";"220.00"
"10NJ";"wrallo";"12299";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"11/05/2024";"Closed";"15.44"
"10NJ";"wrallo";"12318";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"11/06/2024";"Open";"131.44"
"10NJ";"wrallo";"12323";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"11/06/2024";"Open";"563.12"
"10NJ";"wrallo";"12341";"";"HINCH";"HINCHMAN ARCHITECTURAL MILL";"PO";"NONSTOCK";"";"11/07/2024";"Open";"7,011.00"
"10NJ";"wrallo";"12365";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"11/07/2024";"Open";"1,144.00"
"10NJ";"wrallo";"12380";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"11/07/2024";"Open";"418.00"
"10NJ";"wrallo";"12397";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"11/08/2024";"Open";"680.00"
"10NJ";"wrallo";"12423";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"11/11/2024";"Open";"1,880.00"
"10NJ";"wrallo";"12424";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"11/11/2024";"Open";"910.00"
"10NJ";"wrallo";"12427";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"11/11/2024";"Open";"29.57"
"10NJ";"wrallo";"12431";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"11/11/2024";"Open";"48.51"
"10NJ";"wrallo";"12434";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"11/11/2024";"Open";"48.51"
"20SC";"ALEX";"10116";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"DIRECT";"";"08/14/2024";"Closed";"145.68"
"20SC";"ALEX";"10124";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"08/14/2024";"Canceled";"271.04"
"20SC";"ALEX";"10130";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"08/14/2024";"Closed";"30.77"
"20SC";"ALEX";"10140";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"DIRECT";"";"08/14/2024";"Canceled";"75.00"
"20SC";"ALEX";"10146";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"08/14/2024";"Closed";"504.00"
"20SC";"ALEX";"10182";"";"CLASSIC MLDNG";"Classic Mouldings, Inc.";"PO";"NONSTOCK";"";"08/15/2024";"Closed";"42,688.80"
"20SC";"ALEX";"10185";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"08/16/2024";"Closed";"494.32"
"20SC";"ALEX";"10187";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"08/16/2024";"Closed";"455.84"
"20SC";"ALEX";"10200";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"08/16/2024";"Closed";"334.64"
"20SC";"ALEX";"10206";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"NONSTOCK";"";"08/16/2024";"Closed";"7,575.36"
"20SC";"ALEX";"10234";"";"HINCH";"HINCHMAN ARCHITECTURAL MILL";"PO";"Stock";"";"08/19/2024";"Open";"0.00"
"20SC";"ALEX";"10244";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"08/19/2024";"Closed";"59.36"
"20SC";"ALEX";"10245";"";"HINCH";"HINCHMAN ARCHITECTURAL MILL";"PO";"NONSTOCK";"";"08/19/2024";"Closed";"274.00"
"20SC";"ALEX";"10258";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"08/19/2024";"Closed";"2,560.00"
"20SC";"ALEX";"10259";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"08/19/2024";"Closed";"249.55"
"20SC";"ALEX";"10288";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"DIRECT";"";"08/20/2024";"Canceled";"3,642.00"
"20SC";"ALEX";"10294";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"DIRECT";"";"08/21/2024";"Closed";"32.00"
"20SC";"ALEX";"10300";"";"GSLPSC";"GARDEN STATE LUMBER SC";"PO";"DIRECT";"";"08/21/2024";"Closed";"250.00"
"20SC";"ALEX";"10304";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"08/21/2024";"Closed";"64.64"
"20SC";"ALEX";"10322";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"08/21/2024";"Closed";"1,800.00"
"20SC";"ALEX";"10335";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"08/22/2024";"Closed";"49.68"
"20SC";"ALEX";"10336";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"08/22/2024";"Closed";"18.56"
"20SC";"ALEX";"10345";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"DIRECT";"";"08/22/2024";"Closed";"784.00"
"20SC";"ALEX";"10357";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"08/23/2024";"Closed";"5,090.48"
"20SC";"ALEX";"10368";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"08/23/2024";"Closed";"277.09"
"20SC";"ALEX";"10384";"";"CLASSIC MLDNG";"Classic Mouldings, Inc.";"PO";"NONSTOCK";"";"08/23/2024";"Closed";"45.36"
"20SC";"ALEX";"10385";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"08/26/2024";"Closed";"5,125.44"
"20SC";"ALEX";"10398";"";"RESIN";"RESINART EAST, INC";"PO";"NONSTOCK";"";"08/26/2024";"Closed";"113.54"
"20SC";"ALEX";"10399";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"08/26/2024";"Closed";"674.52"
"20SC";"ALEX";"10402";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"08/26/2024";"Closed";"276.82"
"20SC";"ALEX";"10403";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"08/26/2024";"Closed";"65.76"
"20SC";"ALEX";"10516";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"08/27/2024";"Closed";"3,271.04"
"20SC";"ALEX";"10526";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"08/27/2024";"Closed";"1,931.79"
"20SC";"ALEX";"10531";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"08/27/2024";"Closed";"1,124.00"
"20SC";"ALEX";"10547";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"08/28/2024";"Closed";"703.09"
"20SC";"ALEX";"10549";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"08/28/2024";"Closed";"794.38"
"20SC";"ALEX";"10565";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"DIRECT";"";"08/29/2024";"Closed";"1,792.00"
"20SC";"ALEX";"10570";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"08/29/2024";"Closed";"238.00"
"20SC";"ALEX";"10572";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"DIRECT";"";"08/29/2024";"Closed";"225.00"
"20SC";"ALEX";"10599";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"DIRECT";"";"08/29/2024";"Canceled";"116.90"
"20SC";"ALEX";"10605";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"08/30/2024";"Closed";"264.96"
"20SC";"ALEX";"10613";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"08/30/2024";"Closed";"91.63"
"20SC";"ALEX";"10620";"";"HINCH";"HINCHMAN ARCHITECTURAL MILL";"PO";"NONSTOCK";"";"08/30/2024";"Closed";"770.00"
"20SC";"ALEX";"10622";"";"HINCH";"HINCHMAN ARCHITECTURAL MILL";"PO";"NONSTOCK";"";"08/30/2024";"Closed";"430.00"
"20SC";"ALEX";"10664";"";"HINCH";"HINCHMAN ARCHITECTURAL MILL";"PO";"NONSTOCK";"";"09/03/2024";"Closed";"417.00"
"20SC";"ALEX";"10716";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/05/2024";"Closed";"138.04"
"20SC";"ALEX";"10718";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/05/2024";"Closed";"75.87"
"20SC";"ALEX";"10720";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"NONSTOCK";"";"09/05/2024";"Closed";"4,856.00"
"20SC";"ALEX";"10725";"";"HINCH";"HINCHMAN ARCHITECTURAL MILL";"PO";"NONSTOCK";"";"09/05/2024";"Closed";"118.00"
"20SC";"ALEX";"10726";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/05/2024";"Closed";"376.96"
"20SC";"ALEX";"10756";"";"CLASSIC MLDNG";"Classic Mouldings, Inc.";"PO";"NONSTOCK";"";"09/06/2024";"Closed";"143.60"
"20SC";"ALEX";"10761";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/06/2024";"Closed";"421.38"
"20SC";"ALEX";"10762";"";"HINCH";"HINCHMAN ARCHITECTURAL MILL";"PO";"NONSTOCK";"";"09/06/2024";"Closed";"340.00"
"20SC";"ALEX";"10763";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"09/06/2024";"Closed";"2,388.54"
"20SC";"ALEX";"10774";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"09/09/2024";"Closed";"63.36"
"20SC";"ALEX";"10778";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"09/09/2024";"Closed";"1,519.79"
"20SC";"ALEX";"10788";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"09/10/2024";"Closed";"44.28"
"20SC";"ALEX";"10852";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"09/12/2024";"Canceled";"392.00"
"20SC";"ALEX";"10858";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"09/12/2024";"Closed";"3.18"
"20SC";"ALEX";"10925";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"09/13/2024";"Closed";"44.00"
"20SC";"ALEX";"10926";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/13/2024";"Closed";"58.56"
"20SC";"ALEX";"10943";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/16/2024";"Closed";"280.92"
"20SC";"ALEX";"10981";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/17/2024";"Closed";"29.18"
"20SC";"ALEX";"10986";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/17/2024";"Closed";"122.26"
"20SC";"ALEX";"10991";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/17/2024";"Closed";"56.78"
"20SC";"ALEX";"11005";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"DIRECT";"";"09/18/2024";"Open";"10,354.50"
"20SC";"ALEX";"11012";"";"DSPLY";"DISPLAY BOARDS";"PO";"STOCK";"";"09/18/2024";"Closed";"0.00"
"20SC";"ALEX";"11051";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"09/19/2024";"Closed";"1,081.44"
"20SC";"ALEX";"11055";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/19/2024";"Closed";"600.48"
"20SC";"ALEX";"11064";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/19/2024";"Closed";"156.38"
"20SC";"ALEX";"11065";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"09/19/2024";"Closed";"2,837.12"
"20SC";"ALEX";"11066";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"DIRECT";"";"09/19/2024";"Closed";"160.00"
"20SC";"ALEX";"11069";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"DIRECT";"";"09/19/2024";"Open";"3,977.61"
"20SC";"ALEX";"11071";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/20/2024";"Closed";"16.56"
"20SC";"ALEX";"11244";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/25/2024";"Closed";"666.60"
"20SC";"ALEX";"11245";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/25/2024";"Closed";"56.35"
"20SC";"ALEX";"11248";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"09/25/2024";"Closed";"27.84"
"20SC";"ALEX";"11252";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"09/25/2024";"Canceled";"147.00"
"20SC";"ALEX";"11254";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"09/25/2024";"Closed";"194.04"
"20SC";"ALEX";"11261";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"09/25/2024";"Closed";"3,299.80"
"20SC";"ALEX";"11270";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/26/2024";"Closed";"63.09"
"20SC";"ALEX";"11319";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"09/27/2024";"Closed";"1,877.76"
"20SC";"ALEX";"11328";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"09/27/2024";"Closed";"35.67"
"20SC";"ALEX";"11335";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"09/30/2024";"Closed";"1,356.80"
"20SC";"ALEX";"11349";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/30/2024";"Closed";"282.71"
"20SC";"ALEX";"11355";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/30/2024";"Closed";"140.46"
"20SC";"ALEX";"11361";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"10/01/2024";"Closed";"2,007.51"
"20SC";"ALEX";"11367";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"DIRECT";"";"10/01/2024";"Closed";"783.16"
"20SC";"ALEX";"11382";"";"HINCH";"HINCHMAN ARCHITECTURAL MILL";"PO";"NONSTOCK";"";"10/01/2024";"Closed";"139.00"
"20SC";"ALEX";"11384";"";"GSLPNJ";"GARDEN STATE LUMBER NEW JERSEY";"PO";"XFER";"";"10/02/2024";"Canceled";"0.00"
"20SC";"ALEX";"11387";"";"GSLPNJ";"GARDEN STATE LUMBER NEW JERSEY";"PO";"XFER";"";"10/02/2024";"Closed";"58.08"
"20SC";"ALEX";"11389";"";"GSLPSC";"GARDEN STATE LUMBER SC";"PO";"NONSTOCK";"";"10/02/2024";"Canceled";"0.00"
"20SC";"ALEX";"11404";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"10/02/2024";"Closed";"1,410.72"
"20SC";"ALEX";"11411";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"10/03/2024";"Closed";"1,744.88"
"20SC";"ALEX";"11414";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"10/03/2024";"Closed";"160.00"
"20SC";"ALEX";"11449";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"10/04/2024";"Closed";"2,203.63"
"20SC";"ALEX";"11462";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"DIRECT";"";"10/04/2024";"Closed";"160.00"
"20SC";"ALEX";"11464";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"10/07/2024";"Closed";"372.18"
"20SC";"ALEX";"11523";"";"HINCH";"HINCHMAN ARCHITECTURAL MILL";"PO";"NONSTOCK";"";"10/08/2024";"Closed";"0.00"
"20SC";"ALEX";"11557";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"10/08/2024";"Closed";"37.47"
"20SC";"ALEX";"11597";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"DIRECT";"";"10/10/2024";"Open";"10,159.45"
"20SC";"ALEX";"11622";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"10/10/2024";"Closed";"1,897.56"
"20SC";"ALEX";"11624";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"10/10/2024";"Closed";"79.68"
"20SC";"ALEX";"11627";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"10/10/2024";"Closed";"37.44"
"20SC";"ALEX";"11657";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"10/14/2024";"Closed";"1,058.08"
"20SC";"ALEX";"11676";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"10/14/2024";"Closed";"964.92"
"20SC";"ALEX";"11736";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"10/15/2024";"Closed";"121.92"
"20SC";"ALEX";"11738";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"10/16/2024";"Closed";"95.94"
"20SC";"ALEX";"11790";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"DIRECT";"";"10/17/2024";"Closed";"2,260.00"
